OID,GISJOIN,AREA,YEAR,AREA11,AREA12,AREA21,AREA22,AREA23,AREA24,AREA31,AREA41,AREA42,AREA43,AREA52,AREA71,AREA81,AREA82,AREA90,AREA95,PROP11,PROP12,PROP21,PROP22,PROP23,PROP24,PROP31,PROP41,PROP42,PROP43,PROP52,PROP71,PROP81,PROP82,PROP90,PROP95
-1,G1300430,644540400.000000000000000,2011,4888800.000000000000000,,27731700.000000000000000,12052800.000000000000000,2792700.000000000000000,607500.000000000000000,511200.000000000000000,10557000.000000000000000,92647800.000000000000000,10203300.000000000000000,78415200.000000000000000,31124700.000000000000000,43285500.000000000000000,147353400.000000000000000,165815100.000000000000000,16553700.000000000000000,0.007584939594167,,0.043025541921034,0.018699836348505,0.004332854852853,0.000942532074017,0.000793123285988,0.016379112930702,0.143742424834813,0.015830349812052,0.121660643770352,0.048289758097398,0.067157155703506,0.228617787186032,0.257260987829467,0.025682951759114
-1,G1300450,1304793900.000000000000000,2011,20912400.000000000000000,,84755700.000000000000000,52680600.000000000000000,12457800.000000000000000,6067800.000000000000000,3095100.000000000000000,389601000.000000000000000,253897200.000000000000000,6864300.000000000000000,72362700.000000000000000,59503500.000000000000000,308523600.000000000000000,124200.000000000000000,32475600.000000000000000,1472400.000000000000000,0.016027358803563,,0.064957155302458,0.040374652272669,0.009547714777023,0.004650389613256,0.002372098765943,0.298591984527212,0.194587972859162,0.005260830848458,0.055459103541180,0.045603753972179,0.236453895132404,0.000095187446845,0.024889448057659,0.001128454079989
-1,G1300470,420778800.000000000000000,2011,911700.000000000000000,,56620800.000000000000000,27730800.000000000000000,8946000.000000000000000,2926800.000000000000000,524700.000000000000000,112644000.000000000000000,34958700.000000000000000,50878800.000000000000000,18062100.000000000000000,9398700.000000000000000,88755300.000000000000000,4880700.000000000000000,3176100.000000000000000,363600.000000000000000,0.002166696611141,,0.134561912339690,0.065903510347955,0.021260576816132,0.006955673622340,0.001246973469196,0.267703601036934,0.083080944192055,0.120915787582454,0.042925404036515,0.022336439003106,0.210931016486572,0.011599206043650,0.007548146437035,0.000864111975223
-1,G1300490,2026369800.000000000000000,2011,5155200.000000000000000,,58586400.000000000000000,13714200.000000000000000,2032200.000000000000000,328500.000000000000000,3087000.000000000000000,1025100.000000000000000,518596200.000000000000000,9577800.000000000000000,250219800.000000000000000,92263500.000000000000000,13174200.000000000000000,5744700.000000000000000,959488200.000000000000000,93376800.000000000000000,0.002544056864645,,0.028911998194999,0.006767866358845,0.001002877164869,0.000162112562080,0.001523413939548,0.000505880022491,0.255923770676014,0.004726580508651,0.123481804752519,0.045531422744259,0.006501379955426,0.002834971188378,0.473501036187965,0.046080828879309
-1,G1300510,1198093500.000000000000000,2011,91096200.000000000000000,,119235600.000000000000000,85525200.000000000000000,44019900.000000000000000,26811900.000000000000000,14611500.000000000000000,9114300.000000000000000,139874400.000000000000000,14306400.000000000000000,42566400.000000000000000,17482500.000000000000000,7680600.000000000000000,2455200.000000000000000,181945800.000000000000000,401367600.000000000000000,0.076034299493320,,0.099521114170138,0.071384411984540,0.036741623253945,0.022378804325372,0.012195625800491,0.007607336155317,0.116747482562922,0.011940971218023,0.035528445818294,0.014591932933448,0.006410684975755,0.002049255755081,0.151862771978982,0.335005239574374
-1,G1300530,650504700.000000000000000,2011,5179500.000000000000000,,30453300.000000000000000,9720000.000000000000000,5243400.000000000000000,2890800.000000000000000,4523400.000000000000000,217753200.000000000000000,148501800.000000000000000,66953700.000000000000000,45281700.000000000000000,63905400.000000000000000,5486400.000000000000000,5231700.000000000000000,34967700.000000000000000,4412700.000000000000000,0.007962279134955,,0.046814880814850,0.014942244076023,0.008060510554343,0.004443934071499,0.006953677659823,0.334745006454219,0.228287051577029,0.102925774402552,0.069610104277494,0.098239720635377,0.008434066656244,0.008042524519807,0.053754723063492,0.006783502102291
-1,G1300550,812080800.000000000000000,2011,2065500.000000000000000,,48879900.000000000000000,10053000.000000000000000,2116800.000000000000000,936000.000000000000000,435600.000000000000000,298872000.000000000000000,123374700.000000000000000,115285500.000000000000000,42240600.000000000000000,23172300.000000000000000,124096500.000000000000000,15298200.000000000000000,4620600.000000000000000,633600.000000000000000,0.002543466118150,,0.060190931739797,0.012379310039100,0.002606637172065,0.001152594667920,0.000536399826224,0.368032343579604,0.151924168136964,0.141963090372288,0.052015267446294,0.028534475879740,0.152812995948186,0.018838273235865,0.005689827908750,0.000780217929053
-1,G1300570,1125125100.000000000000000,2011,29869200.000000000000000,,166005900.000000000000000,71716500.000000000000000,20922300.000000000000000,6144300.000000000000000,4498200.000000000000000,489569400.000000000000000,144737100.000000000000000,43096500.000000000000000,25407000.000000000000000,33294600.000000000000000,80386200.000000000000000,918900.000000000000000,8014500.000000000000000,544500.000000000000000,0.026547447923791,,0.147544393063491,0.063740912010584,0.018595532176822,0.005460992737608,0.003997955427356,0.435124414165145,0.128640895132461,0.038303740624043,0.022581488938430,0.029591909379677,0.071446455154187,0.000816709181939,0.007123207899282,0.000483946185184
-1,G1300590,313458300.000000000000000,2011,2743200.000000000000000,,62286300.000000000000000,38368800.000000000000000,16713000.000000000000000,5362200.000000000000000,1628100.000000000000000,94642200.000000000000000,25799400.000000000000000,3584700.000000000000000,2192400.000000000000000,16688700.000000000000000,31741200.000000000000000,299700.000000000000000,11214900.000000000000000,193500.000000000000000,0.008751403296706,,0.198706813633584,0.122404798341598,0.053318096856902,0.017106581641003,0.005193992310939,0.301929156126987,0.082305684679589,0.011435970909049,0.006994231768628,0.053240574583605,0.101261316098505,0.000956108037337,0.035777964724494,0.000617306991073
-1,G1300610,562633200.000000000000000,2011,55374300.000000000000000,,12789900.000000000000000,3215700.000000000000000,396000.000000000000000,42300.000000000000000,518400.000000000000000,103192200.000000000000000,157687200.000000000000000,27718200.000000000000000,24900300.000000000000000,22003200.000000000000000,21681900.000000000000000,107310600.000000000000000,23180400.000000000000000,2622600.000000000000000,0.098419894169061,,0.022732217011012,0.005715446582249,0.000703833332267,0.000075182196856,0.000921381816786,0.183409368661501,0.280266432908687,0.049265134016265,0.044256720008702,0.039107539334686,0.038536474562824,0.190729235317077,0.041199843876970,0.004661296205059
-1,G1300630,373897800.000000000000000,2011,5453100.000000000000000,,82026900.000000000000000,89047800.000000000000000,38365200.000000000000000,29010600.000000000000000,1086300.000000000000000,37773900.000000000000000,45744300.000000000000000,2589300.000000000000000,5910300.000000000000000,7094700.000000000000000,14958000.000000000000000,495000.000000000000000,13897800.000000000000000,444600.000000000000000,0.014584466664420,,0.219383211134166,0.238160802229914,0.102608787748952,0.077589651503700,0.002905339373487,0.101027339556424,0.122344394644740,0.006925154413853,0.015807260700651,0.018974971235455,0.040005584413709,0.001323891180959,0.037170050211582,0.001189094987989
-1,G1300650,2134116900.000000000000000,2011,2375100.000000000000000,,76285800.000000000000000,25866000.000000000000000,1599300.000000000000000,411300.000000000000000,1401300.000000000000000,928800.000000000000000,638268300.000000000000000,2466000.000000000000000,251109000.000000000000000,160992000.000000000000000,10698300.000000000000000,5566500.000000000000000,874416600.000000000000000,81732600.000000000000000,0.001112919353199,,0.035745839414889,0.012120235775275,0.000749396623962,0.000192726087310,0.000656618201187,0.000435215146837,0.299078415057769,0.001155513083655,0.117664126084190,0.075437292118346,0.005012986870588,0.002608338840295,0.409732287861082,0.038298089481415
-1,G1300670,892301400.000000000000000,2011,10737000.000000000000000,,257775300.000000000000000,214180200.000000000000000,79023600.000000000000000,38836800.000000000000000,1756800.000000000000000,121662900.000000000000000,118710000.000000000000000,3161700.000000000000000,3307500.000000000000000,7942500.000000000000000,21437100.000000000000000,,12858300.000000000000000,911700.000000000000000,0.012032929680487,,0.288888149228501,0.240031227116757,0.088561555546142,0.043524306921406,0.001968841469934,0.136347314931928,0.133038007112843,0.003543309469200,0.003706707173159,0.008901140354593,0.024024505621083,,0.014410265410320,0.001021739963649
-1,G1300690,1560846600.000000000000000,2011,11408400.000000000000000,,65070900.000000000000000,22419000.000000000000000,5768100.000000000000000,2879100.000000000000000,839700.000000000000000,18589500.000000000000000,371637000.000000000000000,34151400.000000000000000,158229000.000000000000000,75072600.000000000000000,96578100.000000000000000,337815000.000000000000000,315835200.000000000000000,44553600.000000000000000,0.007309110325127,,0.041689490818637,0.014363358961733,0.003695494483571,0.001844575885933,0.000537977274641,0.011909882752091,0.238099631315467,0.021880048942670,0.101373831355368,0.048097359471456,0.061875459125836,0.216430621689537,0.202348648483458,0.028544509114477
-1,G1300710,1441697400.000000000000000,2011,10881900.000000000000000,,62206200.000000000000000,26352000.000000000000000,6354900.000000000000000,3060900.000000000000000,2007000.000000000000000,83862900.000000000000000,315612900.000000000000000,67959900.000000000000000,16939800.000000000000000,74610900.000000000000000,125111700.000000000000000,453591000.000000000000000,173846700.000000000000000,19298700.000000000000000,0.007547977821143,,0.043147889425340,0.018278454272027,0.004407929153510,0.002123122369507,0.001392109051456,0.058169557633939,0.218917575907399,0.047138810127562,0.011749899805604,0.051752122185973,0.086780832094169,0.314622888270451,0.120584735742743,0.013386096139176
-1,G1300730,796682700.000000000000000,2011,51094800.000000000000000,,72460800.000000000000000,48003300.000000000000000,14283900.000000000000000,4218300.000000000000000,6426000.000000000000000,167236200.000000000000000,238900500.000000000000000,14076000.000000000000000,29502000.000000000000000,68803200.000000000000000,52081200.000000000000000,4132800.000000000000000,24504300.000000000000000,959400.000000000000000,0.064134441478395,,0.090953148599813,0.060253975641745,0.017929220755013,0.005294830677257,0.008065946455220,0.209915691654909,0.299869069580650,0.017668263663815,0.037031053893853,0.086362111289727,0.065372575556115,0.005187510661396,0.030757916545696,0.001204243546396
-1,G1300750,603973800.000000000000000,2011,3111300.000000000000000,,29873700.000000000000000,11152800.000000000000000,4010400.000000000000000,1723500.000000000000000,880200.000000000000000,21053700.000000000000000,98011800.000000000000000,20879100.000000000000000,14816700.000000000000000,30424500.000000000000000,55978200.000000000000000,177155100.000000000000000,121090500.000000000000000,13812300.000000000000000,0.005151382394402,,0.049461913745265,0.018465701657920,0.006640023126831,0.002853600603205,0.001457347984300,0.034858631284999,0.162278231274271,0.034569545897521,0.024532024402383,0.050373873833600,0.092683159435062,0.293315868999616,0.200489657001678,0.022869038358949
-1,G1300770,1154697300.000000000000000,2011,19900800.000000000000000,,92305800.000000000000000,53965800.000000000000000,12687300.000000000000000,6417900.000000000000000,2832300.000000000000000,309385800.000000000000000,298718100.000000000000000,7730100.000000000000000,48249000.000000000000000,57282300.000000000000000,177308100.000000000000000,730800.000000000000000,64275300.000000000000000,2907900.000000000000000,0.017234646690522,,0.079939391908165,0.046735884807213,0.010987554920238,0.005558080026688,0.002452850630204,0.267936713803696,0.258698188694128,0.006694481748593,0.041784976893944,0.049608066113950,0.153553749541114,0.000632893140046,0.055664198747152,0.002518322334347
-1,G1300790,845500500.000000000000000,2011,4436100.000000000000000,,29557800.000000000000000,5346900.000000000000000,724500.000000000000000,214200.000000000000000,5611500.000000000000000,188718300.000000000000000,209988900.000000000000000,29532600.000000000000000,54020700.000000000000000,138218400.000000000000000,66865500.000000000000000,33647400.000000000000000,75528900.000000000000000,3088800.000000000000000,0.005246714815662,,0.034958938522213,0.006323946585484,0.000856888907813,0.000253341068397,0.006636897317033,0.223203061381986,0.248360468148747,0.034929133690636,0.063891978774702,0.163475243361772,0.079083927212343,0.039795836903704,0.089330402524895,0.003653220784612
-1,G1300810,727660800.000000000000000,2011,16596900.000000000000000,,36949500.000000000000000,20052000.000000000000000,4935600.000000000000000,2770200.000000000000000,641700.000000000000000,77312700.000000000000000,105713100.000000000000000,26761500.000000000000000,7673400.000000000000000,35339400.000000000000000,54237600.000000000000000,261030600.000000000000000,68010300.000000000000000,9636300.000000000000000,0.022808566848730,,0.050778467109950,0.027556795693818,0.006782830681548,0.003806993588221,0.000881866935803,0.106248268423969,0.145277992163382,0.036777438059052,0.010545298028972,0.048565760310298,0.074536927095702,0.358725658988364,0.093464289954880,0.013242846117312
-1,G1300830,451068300.000000000000000,2011,1062900.000000000000000,,28650600.000000000000000,8955000.000000000000000,1498500.000000000000000,483300.000000000000000,422100.000000000000000,244473300.000000000000000,26494200.000000000000000,48120300.000000000000000,15453900.000000000000000,8823600.000000000000000,60445800.000000000000000,4613400.000000000000000,1481400.000000000000000,90000.000000000000000,0.002356405892411,,0.063517210143120,0.019852869288310,0.003322113303019,0.001071456362595,0.000935778461931,0.541987322097341,0.058736559407965,0.106680739923422,0.034260665180861,0.019561560854531,0.134005870064467,0.010227719394158,0.003284203301363,0.000199526324506
-1,G1300850,555327900.000000000000000,2011,7722000.000000000000000,,41517000.000000000000000,8994600.000000000000000,2446200.000000000000000,1097100.000000000000000,1824300.000000000000000,358118100.000000000000000,57580200.000000000000000,11632500.000000000000000,7497900.000000000000000,17733600.000000000000000,35756100.000000000000000,65700.000000000000000,3070800.000000000000000,271800.000000000000000,0.013905298113061,,0.074761235659148,0.016196917172719,0.004404965066585,0.001975589557089,0.003285086162608,0.644876837630524,0.103686848796900,0.020947083695957,0.013501752748241,0.031933565736568,0.064387364654288,0.000118308480449,0.005529705962909,0.000489440562954
-1,G1300870,1613982600.000000000000000,2011,52280100.000000000000000,,55050300.000000000000000,25347600.000000000000000,6227100.000000000000000,2395800.000000000000000,3182400.000000000000000,53145900.000000000000000,440864100.000000000000000,72971100.000000000000000,92103300.000000000000000,83064600.000000000000000,45393300.000000000000000,442193400.000000000000000,213813900.000000000000000,25949700.000000000000000,0.032391984895004,,0.034108360276003,0.015705002024185,0.003858220032855,0.001484402619954,0.001971768468879,0.032928421904920,0.273152944771524,0.045211825703697,0.057065856843810,0.051465610595802,0.028125024396174,0.273976559598598,0.132475963495517,0.016078054373077
-1,G1300890,702255600.000000000000000,2011,6685200.000000000000000,,206061300.000000000000000,158957100.000000000000000,65824200.000000000000000,38088000.000000000000000,6722100.000000000000000,87693300.000000000000000,93169800.000000000000000,4182300.000000000000000,5263200.000000000000000,12297600.000000000000000,8505000.000000000000000,,8657100.000000000000000,149400.000000000000000,0.009519610808372,,0.293427777578420,0.226352199968217,0.093732538409092,0.054236662548508,0.009572155779178,0.124873763911601,0.132672206529930,0.005955523886175,0.007494707055380,0.017511572709424,0.012110974978341,,0.012327562784832,0.000212743052530
-1,G1300910,1303060500.000000000000000,2011,8691300.000000000000000,,52390800.000000000000000,12110400.000000000000000,2233800.000000000000000,875700.000000000000000,991800.000000000000000,34432200.000000000000000,354486600.000000000000000,34161300.000000000000000,151819200.000000000000000,112995900.000000000000000,82126800.000000000000000,170733600.000000000000000,258957000.000000000000000,26054100.000000000000000,0.006669912870508,,0.040205961273479,0.009293812528275,0.001714271900652,0.000672033263229,0.000761131198436,0.026424099264769,0.272041551409163,0.026216204082619,0.116509709257552,0.086715774133281,0.063026083593202,0.131025075197967,0.198729836412047,0.019994543614821
-1,G1300930,1028978100.000000000000000,2011,3274200.000000000000000,,34092900.000000000000000,16193700.000000000000000,3443400.000000000000000,799200.000000000000000,950400.000000000000000,97267500.000000000000000,169253100.000000000000000,28527300.000000000000000,10703700.000000000000000,42618600.000000000000000,56404800.000000000000000,436588200.000000000000000,116133300.000000000000000,12727800.000000000000000,0.003181991919945,,0.033132775129033,0.015737652725554,0.003346426906462,0.000776692915039,0.000923634817884,0.094528250892803,0.164486591114038,0.027723913657638,0.010402262205580,0.041418374210297,0.054816326994714,0.424292995157040,0.112862751889472,0.012369359464502
-1,G1300950,866523600.000000000000000,2011,6160500.000000000000000,,72069300.000000000000000,48827700.000000000000000,16494300.000000000000000,10196100.000000000000000,1739700.000000000000000,134215200.000000000000000,144567900.000000000000000,41824800.000000000000000,23295600.000000000000000,83317500.000000000000000,49446900.000000000000000,77308200.000000000000000,145732500.000000000000000,11327400.000000000000000,0.007109442835717,,0.083170614164461,0.056348955758389,0.019035026859049,0.011766673175433,0.002007677575083,0.154889260950308,0.166836656266488,0.048267352441411,0.026883976385640,0.096151449308478,0.057063535257436,0.089216496815551,0.168180647359172,0.013072234847383
-1,G1300970,520790400.000000000000000,2011,6554700.000000000000000,,69626700.000000000000000,57704400.000000000000000,15732000.000000000000000,7763400.000000000000000,2286000.000000000000000,187851600.000000000000000,88190100.000000000000000,1680300.000000000000000,14544900.000000000000000,20116800.000000000000000,39268800.000000000000000,75600.000000000000000,9026100.000000000000000,369000.000000000000000,0.012586061494221,,0.133694284687275,0.110801581595974,0.030207930100094,0.014906956810264,0.004389481833767,0.360704805618537,0.169338950948405,0.003226441962064,0.027928510202953,0.038627440137145,0.075402311563347,0.000145163966156,0.017331540673561,0.000708538406238
-1,G1300990,1337343300.000000000000000,2011,10498500.000000000000000,,38978100.000000000000000,11304900.000000000000000,2162700.000000000000000,752400.000000000000000,1305900.000000000000000,171943200.000000000000000,282319200.000000000000000,44844300.000000000000000,37343700.000000000000000,58316400.000000000000000,80623800.000000000000000,407620800.000000000000000,179428500.000000000000000,9900900.000000000000000,0.007850265522697,,0.029145919376124,0.008453252055774,0.001617161427436,0.000562607970594,0.000976488236042,0.128570726753557,0.211104508468394,0.033532377213839,0.027923794884978,0.043606155577255,0.060286539738899,0.304798924853476,0.134167868489714,0.007403409431221
-1,G1301010,1089651600.000000000000000,2011,1282500.000000000000000,,33407100.000000000000000,7520400.000000000000000,298800.000000000000000,118800.000000000000000,582300.000000000000000,1725300.000000000000000,367444800.000000000000000,19751400.000000000000000,133620300.000000000000000,35334900.000000000000000,6300900.000000000000000,25946100.000000000000000,434953800.000000000000000,21364200.000000000000000,0.001176981706813,,0.030658515070322,0.006901655538339,0.000274216088886,0.000109025673894,0.000534390992497,0.001583350127692,0.337213105546764,0.018126344237002,0.122626626712612,0.032427704414879,0.005782490476773,0.023811372368930,0.399167770689274,0.019606450355325
-1,G1301030,1250767800.000000000000000,2011,11702700.000000000000000,,59364000.000000000000000,20863800.000000000000000,5754600.000000000000000,2427300.000000000000000,4613400.000000000000000,14758200.000000000000000,241697700.000000000000000,36045000.000000000000000,143625600.000000000000000,57942000.000000000000000,30736800.000000000000000,91342800.000000000000000,498283200.000000000000000,31610700.000000000000000,0.009356412916930,,0.047462046912305,0.016680793989100,0.004600853971457,0.001940647976387,0.003688454403767,0.011799312390357,0.193239464591269,0.028818298648238,0.114829946853445,0.046325145242786,0.024574345454048,0.073029382432135,0.398381857927587,0.025273036290189
-1,G1301050,969186600.000000000000000,2011,59299200.000000000000000,,51461100.000000000000000,15065100.000000000000000,5159700.000000000000000,1749600.000000000000000,11754000.000000000000000,281252700.000000000000000,199948500.000000000000000,12441600.000000000000000,41362200.000000000000000,99483300.000000000000000,164234700.000000000000000,1138500.000000000000000,23971500.000000000000000,864900.000000000000000,0.061184502550902,,0.053097205429790,0.015544065508128,0.005323742610556,0.001805225123831,0.012127695533554,0.290194581724510,0.206305473063701,0.012837156436129,0.042677230576651,0.102646177732957,0.169456222362133,0.001174696389735,0.024733627146723,0.000892397810700
-1,G1301070,1787587200.000000000000000,2011,7638300.000000000000000,,85935600.000000000000000,27090000.000000000000000,6088500.000000000000000,1361700.000000000000000,3601800.000000000000000,57545100.000000000000000,409575600.000000000000000,35340300.000000000000000,327174300.000000000000000,124832700.000000000000000,78577200.000000000000000,218544300.000000000000000,367758000.000000000000000,36523800.000000000000000,0.004272966376130,,0.048073514959158,0.015154505469719,0.003405987691118,0.000761753049026,0.002014894713947,0.032191492532504,0.229122025487764,0.019769832766760,0.183025644846864,0.069833068842740,0.043957128357151,0.122256581385233,0.205728705150719,0.020431898371168
-1,G1301090,483979500.000000000000000,2011,2721600.000000000000000,,30737700.000000000000000,10259100.000000000000000,2513700.000000000000000,737100.000000000000000,1525500.000000000000000,8950500.000000000000000,96777000.000000000000000,12650400.000000000000000,48195900.000000000000000,22662900.000000000000000,30948300.000000000000000,76482000.000000000000000,130653000.000000000000000,8164800.000000000000000,0.005623378676163,,0.063510334631942,0.021197385426449,0.005193815027289,0.001522998391461,0.003151993007968,0.018493551896310,0.199960948759193,0.026138297179943,0.099582523639948,0.046826156893009,0.063945477029502,0.158027354464394,0.269955648947941,0.016870136028489
-1,G1301110,1015928100.000000000000000,2011,11523600.000000000000000,,48575700.000000000000000,6598800.000000000000000,1902600.000000000000000,571500.000000000000000,1635300.000000000000000,721054800.000000000000000,105469200.000000000000000,53319600.000000000000000,7286400.000000000000000,13934700.000000000000000,42008400.000000000000000,528300.000000000000000,1401300.000000000000000,117900.000000000000000,0.011342928697415,,0.047814112041984,0.006495341550253,0.001872770326955,0.000562539809658,0.001609661156139,0.709749833674253,0.103815614510515,0.052483635406876,0.007172161100771,0.013716226571546,0.041349776622972,0.000520017115384,0.001379329895492,0.000116051519788
-1,G1301130,516266100.000000000000000,2011,13653900.000000000000000,,72608400.000000000000000,49083300.000000000000000,13136400.000000000000000,5274000.000000000000000,1935900.000000000000000,108192600.000000000000000,109940400.000000000000000,2513700.000000000000000,6061500.000000000000000,14701500.000000000000000,79977600.000000000000000,32400.000000000000000,37872900.000000000000000,1281600.000000000000000,0.026447407645011,,0.140641425032556,0.095073645160897,0.025445017598483,0.010215662039402,0.003749810417535,0.209567507918881,0.212952971345591,0.004869000695572,0.011741038197162,0.028476593756592,0.154915459295119,0.000062758333348,0.073359261822537,0.002482440741315
-1,G1301150,1342831500.000000000000000,2011,20307600.000000000000000,,105208200.000000000000000,44825400.000000000000000,14315400.000000000000000,6545700.000000000000000,3800700.000000000000000,357420600.000000000000000,229067100.000000000000000,182885400.000000000000000,93518100.000000000000000,52903800.000000000000000,182720700.000000000000000,35003700.000000000000000,12298500.000000000000000,2010600.000000000000000,0.015122969635431,,0.078348028028833,0.033381254461189,0.010660607827564,0.004874550529981,0.002830362558519,0.266169359297872,0.170585140429011,0.136193856042251,0.069642468172664,0.039397199127366,0.136071204763963,0.026067082876742,0.009158632337713,0.001497283910900
-1,G1301170,640044900.000000000000000,2011,56214000.000000000000000,,117029700.000000000000000,71252100.000000000000000,21020400.000000000000000,7482600.000000000000000,3670200.000000000000000,197091900.000000000000000,53332200.000000000000000,3486600.000000000000000,6457500.000000000000000,15364800.000000000000000,79550100.000000000000000,,7753500.000000000000000,339300.000000000000000,0.087828213301911,,0.182846078454808,0.111323596203954,0.032842070923462,0.011690742321359,0.005734285204054,0.307934490220920,0.083325716680189,0.005447430328716,0.010089135934057,0.024005815841982,0.124288311648136,,0.012113993877617,0.000530119058835
-1,G1301190,690180300.000000000000000,2011,9231300.000000000000000,,46367100.000000000000000,20924100.000000000000000,6367500.000000000000000,2460600.000000000000000,4835700.000000000000000,230852700.000000000000000,39969900.000000000000000,4155300.000000000000000,8097300.000000000000000,72440100.000000000000000,218276100.000000000000000,425700.000000000000000,25211700.000000000000000,565200.000000000000000,0.013375200654090,,0.067181140927958,0.030316860681187,0.009225850114818,0.003565155365924,0.007006430058928,0.334481728904751,0.057912258579389,0.006020600703903,0.011732151729048,0.104958226133084,0.316259533921788,0.000616795350432,0.036529150426345,0.000818916448354
-1,G1301210,1383939000.000000000000000,2011,18363600.000000000000000,,311409900.000000000000000,249117300.000000000000000,123736500.000000000000000,74890800.000000000000000,3126600.000000000000000,286025400.000000000000000,192408300.000000000000000,7533900.000000000000000,20291400.000000000000000,21116700.000000000000000,52216200.000000000000000,83700.000000000000000,22644000.000000000000000,974700.000000000000000,0.013269081946531,,0.225017070839105,0.180005982922658,0.089408926260478,0.054114234803702,0.002259203620969,0.206674860669437,0.139029465894089,0.005443809300843,0.014662062417491,0.015258403730222,0.037730131169076,0.000060479544257,0.016361992833499,0.000704294047642
-1,G1301230,1116156600.000000000000000,2011,11205000.000000000000000,,59464800.000000000000000,8638200.000000000000000,3162600.000000000000000,1192500.000000000000000,591300.000000000000000,799578000.000000000000000,90456300.000000000000000,69916500.000000000000000,13505400.000000000000000,15157800.000000000000000,40759200.000000000000000,909000.000000000000000,1455300.000000000000000,164700.000000000000000,0.010038913894341,,0.053276395086496,0.007739236590994,0.002833473367447,0.001068398466667,0.000529764371774,0.716367219438563,0.081042660142851,0.062640403685289,0.012099915011926,0.013580352434416,0.036517456421438,0.000814401850063,0.001303849298566,0.000147559939170
-1,G1301250,374142600.000000000000000,2011,654300.000000000000000,,12782700.000000000000000,1910700.000000000000000,249300.000000000000000,28800.000000000000000,1556100.000000000000000,75066300.000000000000000,103807800.000000000000000,27398700.000000000000000,20656800.000000000000000,45702900.000000000000000,24138900.000000000000000,23332500.000000000000000,35122500.000000000000000,1734300.000000000000000,0.001748798452782,,0.034165315577536,0.005106876362114,0.000666323482009,0.000076975997922,0.004159109387704,0.200635533082841,0.277455173508710,0.073230634522773,0.055211034509302,0.122153692201850,0.064517913758016,0.062362585816210,0.093874634965385,0.004635398374844
-1,G1301270,1124004600.000000000000000,2011,56552400.000000000000000,,75827700.000000000000000,37234800.000000000000000,13212900.000000000000000,7506900.000000000000000,11582100.000000000000000,181800.000000000000000,272534400.000000000000000,466200.000000000000000,94315500.000000000000000,15818400.000000000000000,5959800.000000000000000,486900.000000000000000,231782400.000000000000000,300542400.000000000000000,0.050313317223079,,0.067462090457637,0.033126910690579,0.011755201001846,0.006678709322008,0.010304317259912,0.000161743110304,0.242467335098095,0.000414766985829,0.083910243783700,0.014073252013381,0.005302291467490,0.000433183280567,0.206211255719060,0.267385382586513
-1,G1301290,927337500.000000000000000,2011,7375500.000000000000000,,86535900.000000000000000,24641100.000000000000000,9900000.000000000000000,5490000.000000000000000,1309500.000000000000000,255518100.000000000000000,125394300.000000000000000,75399300.000000000000000,51841800.000000000000000,31412700.000000000000000,206062200.000000000000000,39076200.000000000000000,6455700.000000000000000,925200.000000000000000,0.007953415018804,,0.093316510979013,0.026571879170205,0.010675724857455,0.005920174693679,0.001412107242509,0.275539488050467,0.135219701564964,0.081307291034817,0.055903918476283,0.033874074972704,0.222208419264831,0.042138056532816,0.006961543127502,0.000997695013951
-1,G1301310,1192070700.000000000000000,2011,7227900.000000000000000,,47088000.000000000000000,14716800.000000000000000,2271600.000000000000000,945900.000000000000000,1164600.000000000000000,26026200.000000000000000,228555900.000000000000000,62526600.000000000000000,74460600.000000000000000,46237500.000000000000000,46606500.000000000000000,333259200.000000000000000,275472000.000000000000000,25511400.000000000000000,0.006063314868824,,0.039501012817444,0.012345576483006,0.001905591673380,0.000793493204724,0.000976955477557,0.021832765455941,0.191730154931247,0.052452090299678,0.062463241483915,0.038787548423093,0.039097093821700,0.279563284291779,0.231086964892267,0.021400911875445
-1,G1301330,1052046000.000000000000000,2011,51793200.000000000000000,,53418600.000000000000000,9675000.000000000000000,2053800.000000000000000,398700.000000000000000,6822900.000000000000000,249732000.000000000000000,358888500.000000000000000,29179800.000000000000000,48812400.000000000000000,104086800.000000000000000,94989600.000000000000000,1173600.000000000000000,40904100.000000000000000,117000.000000000000000,0.049230927164782,,0.050775916642428,0.009196365938372,0.001952196006638,0.000378975824251,0.006485362807330,0.237377453077147,0.341133847759509,0.027736239670128,0.046397590979862,0.098937498930655,0.090290348520882,0.001115540575222,0.038880524235632,0.000111211867162
-1,G1301350,1131269400.000000000000000,2011,13088700.000000000000000,,268770600.000000000000000,269992800.000000000000000,117270000.000000000000000,50467500.000000000000000,4857300.000000000000000,167796000.000000000000000,119423700.000000000000000,4648500.000000000000000,9381600.000000000000000,26333100.000000000000000,58959000.000000000000000,14400.000000000000000,19764000.000000000000000,502200.000000000000000,0.011569923132368,,0.237583196363307,0.238663575625753,0.103662310675070,0.044611389647771,0.004293672223433,0.148325412143208,0.105566101231060,0.004109100803045,0.008292984854006,0.023277479263560,0.052117559265724,0.000012729063475,0.017470639619528,0.000443926088693
