State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
1,73,2003,88101,2,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2014,Micrograms/cubic meter (LC),No Events,62,100,Y,61,61,0,2,0,0,Certified,0,10.570968,4.151412,24.3,10/26/2014 0:00,20.3,6/16/2014 0:00,19,8/21/2014 0:00,16.9,5/5/2014 0:00,,,,,24.3,20.3,16.9,16.1,12.7,10.2,6.3,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",11/8/2021
1,73,2059,88101,1,33.521427,-86.844112,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2014,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,0,0,0,Certified,0,11.154098,4.392364,25.3,10/26/2014 0:00,22,12/19/2014 0:00,21.4,6/16/2014 0:00,19.3,8/15/2014 0:00,,,,,25.3,22,19.3,16.8,12.9,10.2,5.7,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",11/8/2021
1,73,6004,88101,1,33.565278,-86.796389,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2014,Micrograms/cubic meter (LC),No Events,40,66,N,40,61,0,0,0,0,Certified - QA issues identified,0,11.94,4.014321,22.5,6/16/2014 0:00,19.7,8/21/2014 0:00,18.9,8/15/2014 0:00,18.4,5/23/2014 0:00,,,,,22.5,22.5,19.7,18.4,15.3,11.2,7.3,Sloss Shuttlesworth,4113 SHUTTLESWORTH DRIVE,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",4/28/2022
1,89,14,88101,1,34.68547,-86.58816,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2014,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,2,0,0,Certified,0,9,4.284759,29.3,7/1/2014 0:00,22.3,3/9/2014 0:00,21.2,8/6/2014 0:00,17.5,2/13/2014 0:00,,,,,22.3,21.2,17.4,15.1,10.6,8.3,4.5,HUNTSVILLE OLD AIRPORT,3720 Russell Brown Dr SW,Alabama,Madison,Huntsville,"Huntsville, AL",11/8/2021
1,97,3,88101,1,30.770181,-88.087761,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,118,97,Y,118,122,0,4,0,0,Certified,0,9.015254,3.88155,24.4,7/10/2014 0:00,19.1,2/25/2014 0:00,18,8/15/2014 0:00,17.8,1/26/2014 0:00,,,,,19.1,18,16.3,15.3,10.8,8.1,4.4,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,"Mobile, AL",11/8/2021
1,101,1002,88101,1,32.412811,-86.263394,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,0,0,Certified,0,9.381513,3.688277,19.6,10/26/2014 0:00,17.6,2/25/2014 0:00,17.4,12/13/2014 0:00,16.9,3/27/2014 0:00,,,,,17.6,17.4,16.3,14.4,11.9,8.8,4.6,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,"Montgomery, AL",11/8/2021
1,101,1002,88101,2,32.412811,-86.263394,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,56,92,N,56,61,0,5,0,0,Certified,0,9.6375,3.899304,20,10/26/2014 0:00,17.4,2/10/2014 0:00,17.4,12/13/2014 0:00,17.1,5/23/2014 0:00,,,,,20,17.4,17.4,15,12.3,9.1,4.4,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,"Montgomery, AL",11/8/2021
1,103,11,88101,1,34.530717,-86.967536,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,2,0,0,Certified,0,9.360833,4.133188,24.4,7/1/2014 0:00,21.6,5/26/2014 0:00,21.1,3/9/2014 0:00,21,8/6/2014 0:00,,,,,21.6,21.1,17.5,15.1,11.2,8.3,5,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,"Decatur, AL",11/8/2021
1,113,1,88101,1,32.472136,-85.005028,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,0,0,Certified,0,10.732773,4.028292,21.4,7/1/2014 0:00,20.6,3/27/2014 0:00,20.4,11/19/2014 0:00,19.4,3/21/2014 0:00,,,,,20.6,20.4,17.9,16,13.6,10.1,5.8,PHENIX CITY,"1319, 9th Avenue, Phenix City, AL 36837",Alabama,Russell,Phenix City,"Columbus, GA-AL",11/8/2021
1,113,1,88101,2,32.472136,-85.005028,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,105,86,N,105,122,0,17,0,0,Certified,0,11.07619,3.973821,22.5,7/1/2014 0:00,20.7,11/19/2014 0:00,19.5,3/21/2014 0:00,18.4,10/26/2014 0:00,,,,,20.7,19.5,18.2,15.9,13.7,10.7,6.3,PHENIX CITY,"1319, 9th Avenue, Phenix City, AL 36837",Alabama,Russell,Phenix City,"Columbus, GA-AL",11/8/2021
1,117,6,88101,1,33.312927,-86.821104,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,98,80,N,98,122,0,24,0,0,Certified,0,9.746939,3.994073,26.6,7/1/2014 0:00,20.4,10/26/2014 0:00,19.2,5/29/2014 0:00,17.6,6/16/2014 0:00,,,,,26.6,20.4,16.9,14.6,11.9,9.5,4.9,PELHAM,PELHAM HIGH SCHOOL,Alabama,Shelby,Pelham,"Birmingham-Hoover, AL",11/8/2021
1,121,2,88101,1,33.27947,-86.349438,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,108,89,Y,108,122,0,14,0,0,Certified,0,9.267593,3.923041,25.5,3/27/2014 0:00,19.6,10/26/2014 0:00,18.5,6/19/2014 0:00,18.1,6/16/2014 0:00,,,,,19.6,18.5,17.3,14.6,10.8,8.8,4.6,CHILDERSBURG,300 1ST ST. SOUTHEAST,Alabama,Talladega,Childersburg,"Talladega-Sylacauga, AL",11/8/2021
1,125,4,88101,1,33.189931,-87.484189,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,0,0,Certified,0,9.395614,3.910059,24.9,7/1/2014 0:00,20.7,6/16/2014 0:00,20.1,10/26/2014 0:00,20,5/26/2014 0:00,,,,,20.7,20.1,16.1,14.3,11.2,8.9,5.1,"VA, TUSCALOOSA",3701 LOOP ROAD EAST,Alabama,Tuscaloosa,Tuscaloosa,"Tuscaloosa, AL",11/8/2021
4,1,1235,88101,1,35.880404,-109.438003,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Included,58,93,Y,57,61,58,3,0,0,Certification not required,0,2.774138,1.707831,7.4,5/11/2014 0:00,7.3,6/10/2014 0:00,6.5,4/23/2014 0:00,5.9,3/18/2014 0:00,,,,,7.4,7.3,6.5,5.1,4,2.4,1,Nazlini,"Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.",Arizona,Apache,Nazlini (Trading Post),,11/8/2021
4,1,1235,88101,2,35.880404,-109.438003,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Included,57,92,Y,56,61,57,4,0,0,Certification not required,0,3.270175,1.990151,9.5,6/22/2014 0:00,9.1,3/18/2014 0:00,8.6,5/11/2014 0:00,6.2,7/22/2014 0:00,,,,,9.5,9.1,8.6,5.9,4.1,2.8,1.3,Nazlini,"Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.",Arizona,Apache,Nazlini (Trading Post),,11/8/2021
4,3,1005,88101,3,31.3492,-109.539683,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2014,Micrograms/cubic meter (LC),No Events,363,99,Y,363,365,0,0,0,0,Requested but not yet concurred,0,7.221488,3.189751,26,7/25/2014 0:00,25,6/6/2014 0:00,23.1,5/1/2014 0:00,23,3/13/2014 0:00,,,,,23,15.9,12,10.8,8.5,6.7,4.1,DOUGLAS RED CROSS,1445-1449 15TH STREET,Arizona,Cochise,Douglas,"Sierra Vista-Douglas, AZ",11/8/2021
4,12,8000,88101,3,34.2439,-113.5586,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2014,Micrograms/cubic meter (LC),No Events,346,95,Y,346,365,0,0,0,0,Requested but not yet concurred,0,2.008092,2.340369,14.5,5/20/2014 0:00,14.2,4/13/2014 0:00,11.2,5/6/2014 0:00,11.2,7/17/2014 0:00,,,,,11.2,8.2,6.7,4.7,2.9,1.5,-0.2,ALAMO LAKE,ALAMO LAKE STATE PARK,Arizona,La Paz,Wenden,,11/8/2021
4,13,19,88101,1,33.48378,-112.14256,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2014,Micrograms/cubic meter (LC),No Events,120,95,Y,116,122,0,5,0,0,Uncertified (past due),0,9.881667,6.042594,30.3,12/7/2014 0:00,29,1/11/2014 0:00,28.3,5/11/2014 0:00,28.1,1/5/2014 0:00,,,,,29,28.3,24.5,19.6,12,8.1,4.9,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,19,88101,2,33.48378,-112.14256,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2014,Micrograms/cubic meter (LC),No Events,30,100,Y,30,30,0,0,0,0,Uncertified (past due),0,9.32,6.411918,29.5,1/11/2014 0:00,28.1,5/11/2014 0:00,16.3,12/1/2014 0:00,14.5,12/25/2014 0:00,,,,,29.5,29.5,28.1,16.3,12.4,7,4.5,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,19,88101,3,33.48378,-112.14256,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2014,Micrograms/cubic meter (LC),No Events,357,98,Y,357,365,0,0,3,3,Uncertified (past due),0,11.068908,10.588191,170.7,1/1/2014 0:00,48.7,7/4/2014 0:00,37.5,12/7/2014 0:00,34.8,12/21/2014 0:00,,,,,34.8,28.9,24.8,19,12.3,8.6,5.2,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,1003,88101,3,33.41018,-111.86536,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2014,Micrograms/cubic meter (LC),No Events,351,96,Y,351,365,0,0,1,1,Uncertified (past due),0,8.28433,3.931464,42.9,1/1/2014 0:00,26.8,12/21/2014 0:00,26.3,12/22/2014 0:00,24.2,1/12/2014 0:00,,,,,24.2,19.4,15.3,12.1,9.4,7.7,4.9,MESA,"310 S BROOKS, MESA",Arizona,Maricopa,Mesa,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,1004,88101,3,33.56031,-112.06619,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2014,Micrograms/cubic meter (LC),No Events,350,96,Y,350,365,0,0,0,0,Uncertified (past due),0,8.054857,4.031881,33.9,1/1/2014 0:00,26.5,5/11/2014 0:00,25.9,12/22/2014 0:00,23,12/21/2014 0:00,,,,,23,20.3,16.2,12.6,9.3,7.1,4.4,NORTH PHOENIX,"601 E BUTLER DR ,PHOENIX",Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,2001,88101,3,33.57453,-112.19193,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2014,Micrograms/cubic meter (LC),No Events,365,100,Y,365,365,0,0,1,1,Uncertified (past due),0,7.728767,4.401657,50,1/1/2014 0:00,30.1,5/11/2014 0:00,27.3,12/22/2014 0:00,24.4,1/11/2014 0:00,,,,,24.4,18.6,15.5,11.8,9,6.7,4.1,GLENDALE,"6000 W OLIVE AVE,GLENDALE",Arizona,Maricopa,Glendale,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,4003,88101,3,33.40314,-112.07526,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2014,Micrograms/cubic meter (LC),No Events,352,96,Y,352,365,0,0,1,1,Uncertified (past due),0,10.347443,7.571907,101.7,1/1/2014 0:00,34.7,1/12/2014 0:00,32.4,12/21/2014 0:00,30.9,11/27/2014 0:00,,,,,30.9,26.5,23.3,18.6,12,9,4.4,SOUTH PHOENIX,"33 W TAMARISK AVE, PHOENIX",Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,4005,88101,3,33.41123,-111.93471,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2014,Micrograms/cubic meter (LC),No Events,353,97,Y,353,365,0,0,1,1,Uncertified (past due),0,8.629462,3.7913,44,1/1/2014 0:00,27.5,12/21/2014 0:00,23.1,12/22/2014 0:00,21.5,12/11/2014 0:00,,,,,21.5,17.4,15.1,12.8,9.8,7.9,5.2,TEMPE,"1525 S COLLEGE AVE, TEMPE",Arizona,Maricopa,Tempe,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,4019,88101,3,33.39623,-111.96799,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2014,Micrograms/cubic meter (LC),No Events,238,65,N,238,365,0,0,0,0,Uncertified (past due),0,9.766807,3.896319,29.2,12/21/2014 0:00,26.2,12/11/2014 0:00,25.9,12/22/2014 0:00,23,5/11/2014 0:00,,,,,25.9,21.4,17.7,13.9,11.3,9,6,Diablo,"1919 W Fairmont Dr., Tempe, AZ",Arizona,Maricopa,Tempe,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
4,13,7020,88101,1,33.488131,-111.855443,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,0,0,0,Requested but not yet concurred,0,5.363934,2.098971,13.2,5/11/2014 0:00,11,7/4/2014 0:00,10.9,1/5/2014 0:00,8.7,4/23/2014 0:00,,,,,13.2,11,8.7,7.5,6.5,4.8,3.3,Senior Center Air Monitoring Station,10844 EAST OSBORN ROAD SCOTTSDALE AZ 85256,Arizona,Maricopa,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",11/8/2021
