State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
1,103,11,44201,1,34.530717,-86.967536,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,5587,100,Y,244,245,0,293,0,0,Certified,0,0.04502,0.011701,0.087,7/27/2015 11:00,0.072,6/7/2015 16:00,0.07,5/14/2015 14:00,0.069,5/10/2015 15:00,,,,,0.07,0.068,0.064,0.061,0.052,0.045,0.03,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,"Decatur, AL",11/11/2021
1,113,2,44201,1,32.46735,-85.083447,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,5584,100,Y,245,245,0,296,0,0,Certified,0,0.043147,0.011776,0.083,3/18/2015 14:00,0.074,5/8/2015 11:00,0.072,7/31/2015 12:00,0.069,8/13/2015 12:00,,,,,0.072,0.067,0.063,0.058,0.051,0.043,0.028,"LADONIA, PHENIX CITY","9 WOODLAND DRIVE (SCHOOL) LADONIA,  AL 36869",Alabama,Russell,Ladonia,"Columbus, GA-AL",11/11/2021
1,117,4,44201,1,33.317142,-86.825754,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,5517,98,Y,240,245,0,363,0,0,Certified,0,0.046254,0.013908,0.091,6/24/2015 15:00,0.082,5/13/2015 13:00,0.081,7/17/2015 12:00,0.079,6/5/2015 15:00,,,,,0.081,0.078,0.071,0.064,0.056,0.046,0.03,HELENA,"HELENA, BEARDEN FARM",Alabama,Shelby,Helena,"Birmingham-Hoover, AL",11/11/2021
1,119,3,44201,1,32.362606,-88.277992,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,5304,94,Y,231,245,0,576,0,0,Certified,0,0.039381,0.011753,0.066,3/8/2015 13:00,0.065,5/3/2015 16:00,0.063,8/4/2015 13:00,0.062,5/10/2015 13:00,,,,,0.063,0.061,0.059,0.055,0.05,0.039,0.024,"Ward, Sumter Co.","NNE of Ward Post Office, Sumter Co., Alabama",Alabama,Sumter,,,11/11/2021
1,125,10,44201,1,33.089772,-87.459733,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,5482,99,Y,243,245,0,398,0,0,Certified,0,0.043243,0.012629,0.075,5/13/2015 15:00,0.072,8/27/2015 15:00,0.072,9/18/2015 15:00,0.071,8/3/2015 16:00,,,,,0.072,0.068,0.063,0.06,0.052,0.044,0.026,"DUNCANVILLE, TUSCALOOSA","11690 SOUTHFORK DR. DUNCANVILLE, AL_35456",Alabama,Tuscaloosa,Tuscaloosa,"Tuscaloosa, AL",11/11/2021
4,3,8001,44201,1,32.00941,-109.38906,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,8673,99,Y,363,365,0,87,0,0,Certified,0,0.050105,0.008238,0.071,4/16/2015 12:00,0.071,6/14/2015 17:00,0.07,5/8/2015 8:00,0.07,5/10/2015 15:00,,,,,0.07,0.067,0.066,0.061,0.055,0.05,0.041,Chiricahua NM - Entrance Station,CHIRICAHUA NATIONAL MOUMENT,Arizona,Cochise,,"Sierra Vista-Douglas, AZ",11/11/2021
4,5,1008,44201,1,35.206111,-111.652777,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,7287,99,Y,304,306,0,57,0,0,Certified,0,0.051382,0.010227,0.076,5/12/2015 18:00,0.076,6/7/2015 15:00,0.075,4/15/2015 3:00,0.074,4/9/2015 12:00,,,,,0.074,0.073,0.068,0.065,0.06,0.051,0.039,FLAGSTAFF MIDDLE SCHOOL,755 W BONITO,Arizona,Coconino,Flagstaff,"Flagstaff, AZ",11/11/2021
4,5,8001,44201,1,36.05864,-112.1836,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,8652,99,Y,360,365,0,108,0,0,Certified,0,0.049508,0.008123,0.077,6/3/2015 17:00,0.076,6/19/2015 15:00,0.075,5/12/2015 1:00,0.074,6/18/2015 21:00,,,,,0.074,0.071,0.064,0.06,0.055,0.048,0.041,Grand Canyon NP - The Abyss,"GRAND CANYON NATIONAL PARK, W RIM DRIVE",Arizona,Coconino,Grand Canyon Village,"Flagstaff, AZ",11/11/2021
4,12,8000,44201,1,34.2439,-113.5586,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,7076,96,Y,295,306,0,268,0,0,Certified,0,0.051661,0.009444,0.078,6/19/2015 17:00,0.074,6/11/2015 17:00,0.073,4/19/2015 14:00,0.073,6/3/2015 17:00,,,,,0.073,0.073,0.068,0.064,0.059,0.051,0.04,ALAMO LAKE,ALAMO LAKE STATE PARK,Arizona,La Paz,Wenden,,11/11/2021
4,13,19,44201,1,33.48378,-112.14256,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8666,100,Y,365,365,0,94,0,0,Requested but not yet concurred,0,0.053211,0.014258,0.096,6/16/2015 13:00,0.096,8/15/2015 12:00,0.09,8/28/2015 15:00,0.087,7/30/2015 17:00,,,,,0.087,0.084,0.077,0.073,0.062,0.053,0.036,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",7/28/2022
4,13,1004,44201,1,33.56031,-112.06619,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8659,100,Y,365,365,0,101,0,0,Requested but not yet concurred,0,0.054392,0.014743,0.096,8/15/2015 14:00,0.093,6/15/2015 13:00,0.09,5/31/2015 14:00,0.088,6/29/2015 12:00,,,,,0.088,0.086,0.083,0.074,0.063,0.055,0.038,NORTH PHOENIX,"601 E BUTLER DR ,PHOENIX",Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,2001,44201,1,33.57453,-112.19193,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8591,98,Y,210,214,0,169,0,0,Requested but not yet concurred,0,0.055724,0.010567,0.083,8/15/2015 12:00,0.081,9/24/2015 14:00,0.078,7/31/2015 13:00,0.077,6/28/2015 12:00,,,,,0.078,0.076,0.073,0.07,0.063,0.056,0.049,GLENDALE,"6000 W OLIVE AVE,GLENDALE",Arizona,Maricopa,Glendale,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,3002,44201,1,33.45797,-112.04659,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8674,100,Y,365,365,0,86,0,0,Requested but not yet concurred,0,0.050707,0.014173,0.1,6/16/2015 14:00,0.094,6/29/2015 12:00,0.089,6/15/2015 13:00,0.087,7/30/2015 17:00,,,,,0.087,0.08,0.074,0.07,0.06,0.051,0.033,CENTRAL PHOENIX,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,3003,44201,1,33.47968,-111.91721,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8510,98,Y,358,365,0,250,0,0,Requested but not yet concurred,0,0.048006,0.014122,0.091,6/29/2015 13:00,0.086,6/16/2015 15:00,0.085,6/15/2015 14:00,0.082,6/22/2015 14:00,,,,,0.082,0.074,0.071,0.066,0.058,0.048,0.029,SOUTH SCOTTSDALE,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,4003,44201,1,33.40314,-112.07526,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8673,100,Y,365,365,0,87,0,0,Requested but not yet concurred,0,0.051348,0.01263,0.087,6/16/2015 13:00,0.082,6/29/2015 11:00,0.081,8/28/2015 13:00,0.079,6/18/2015 12:00,,,,,0.079,0.076,0.073,0.069,0.059,0.051,0.036,SOUTH PHOENIX,"33 W TAMARISK AVE, PHOENIX",Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,4004,44201,1,33.29896,-111.88426,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8673,100,Y,214,214,0,87,0,0,Requested but not yet concurred,0,0.056575,0.011624,0.087,6/29/2015 13:00,0.084,6/16/2015 15:00,0.083,6/18/2015 11:00,0.083,7/28/2015 15:00,,,,,0.083,0.082,0.074,0.072,0.065,0.059,0.05,WEST CHANDLER,"275 S ELLIS, CHANDLER",Arizona,Maricopa,Chandler,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,4005,44201,1,33.41123,-111.93471,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,4033,12,N,25,214,0,47,0,0,Requested but not yet concurred,0,0.04648,0.007736,0.068,10/14/2015 13:00,0.061,3/16/2015 16:00,0.061,10/12/2015 14:00,0.058,3/17/2015 13:00,,,,,0.068,0.068,0.061,0.061,0.056,0.054,0.05,TEMPE,"1525 S COLLEGE AVE, TEMPE",Arizona,Maricopa,Tempe,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,4008,44201,1,33.82169,-112.01726,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8677,100,Y,214,214,0,83,0,0,Requested but not yet concurred,0,0.057121,0.010258,0.08,6/7/2015 16:00,0.08,9/24/2015 13:00,0.079,6/28/2015 18:00,0.077,6/24/2015 13:00,,,,,0.079,0.077,0.075,0.071,0.064,0.058,0.051,CAVE CREEK,37019 N. LAVA LANE. CAVE CREEK AZ,Arizona,Maricopa,Cave Creek,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,4010,44201,1,33.63718,-112.34185,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8652,100,Y,214,214,0,108,0,0,Requested but not yet concurred,0,0.053449,0.010118,0.086,8/14/2015 13:00,0.079,7/31/2015 12:00,0.077,6/7/2015 14:00,0.077,9/24/2015 16:00,,,,,0.077,0.074,0.069,0.068,0.061,0.055,0.047,DYSART,16825 N. DYSART,Arizona,Maricopa,Surprise,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,4011,44201,1,33.36985,-112.62068,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,8586,99,Y,211,214,0,174,0,0,Requested but not yet concurred,0,0.047336,0.009678,0.073,8/28/2015 13:00,0.07,4/29/2015 14:00,0.069,8/12/2015 13:00,0.068,8/14/2015 12:00,,,,,0.069,0.066,0.064,0.06,0.055,0.05,0.042,BUCKEYE,26453 W. MC85,Arizona,Maricopa,Buckeye,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,7003,44201,1,33.290229,-112.160597,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,No Events,4953,96,Y,206,214,0,183,0,0,Requested but not yet concurred,0,0.054015,0.010209,0.076,5/11/2015 15:00,0.074,4/20/2015 15:00,0.074,6/16/2015 14:00,0.073,4/19/2015 14:00,,,,,0.074,0.073,0.07,0.067,0.061,0.055,0.04,St Johns Air Monitoring Site,"4208 W. PECOS LAVEEN, AZ 85339 (GILA CROSSING NORTH ELEM SCH)",Arizona,Maricopa,,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
4,13,7020,44201,1,33.488131,-111.855443,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2015,Parts per million,No Events,8709,100,Y,365,365,0,51,0,0,Uncertified (past due),0,0.053216,0.014087,0.094,6/16/2015 15:00,0.094,6/29/2015 13:00,0.091,6/22/2015 14:00,0.088,6/15/2015 14:00,,,,,0.088,0.083,0.077,0.072,0.063,0.052,0.036,Senior Center Air Monitoring Station,10844 EAST OSBORN ROAD SCOTTSDALE AZ 85256,Arizona,Maricopa,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",11/11/2021
