OID,GISJOIN,State,cofips,AREA,YEAR,AREA11,AREA12,AREA21,AREA22,AREA23,AREA24,AREA31,AREA41,AREA42,AREA43,AREA52,AREA71,AREA81,AREA82,AREA90,AREA95,PROP11,PROP12,PROP21,PROP22,PROP23,PROP24,PROP31,PROP41,PROP42,PROP43,PROP52,PROP71,PROP81,PROP82,PROP90,PROP95
-1,G0100010,10,01001,1565343900,2011,23803200,,63887400,21034800,6669900,1782900,4179600,272142000,292510800,201867300,277243200,26577900,189387900,96213600,81103500,6939900,0.015206371,,0.040813651,0.013437814,0.004260981,0.001138983,0.002670084,0.173854448,0.186866796,0.128960352,0.177113285,0.016978953,0.120988046,0.061464832,0.051811937,0.004433467
-1,G0100030,10,01003,4224504600,2011,95202900,,212605200,82449000,32195700,9345600,23232600,21134700,1034767800,96331500,555866100,224253000,250753500,416160900,1077154200,93051900,0.022535873,,0.050326658,0.019516845,0.007621178,0.002212236,0.005499485,0.005002882,0.244944176,0.022803029,0.131581369,0.053083857,0.059356901,0.098511172,0.254977637,0.022026701
-1,G0100050,10,01005,2342655000,2011,58761900,,80228700,17519400,4891500,1511100,3250800,478298700,642030300,199850400,391694400,56236500,159919200,127321200,114519600,6621300,0.025083463,,0.034246912,0.007478438,0.002088016,0.000645037,0.001387656,0.2041695,0.274060969,0.085309361,0.16720106,0.024005455,0.068264085,0.054349104,0.048884535,0.002826408
-1,G0100070,10,01007,1621767600,2011,11763900,,56650500,6796800,2384100,540000,4823100,439728300,472888800,213598800,189797400,60584400,84863700,9153000,65120400,3074400,0.007253752,,0.03493133,0.004190983,0.001470063,0.00033297,0.002973977,0.271141377,0.291588511,0.131707404,0.117031195,0.037357017,0.052327904,0.005643842,0.040153965,0.001895709
-1,G0100090,10,01009,1685142000,2011,16839900,,79117200,21838500,5144400,1361700,7760700,558294300,172164600,102942900,100762200,76896900,453194100,76410000,11636100,778500,0.009993164,,0.046949871,0.012959442,0.003052799,0.000808062,0.004605369,0.331304009,0.102166227,0.061088561,0.059794486,0.045632297,0.268935259,0.04534336,0.006905115,0.000461979
-1,G0100110,10,01011,1619127000,2011,18891900,,52677900,7470000,1199700,315900,1365300,288536400,409053600,195075900,240337800,28521900,175209300,60178500,127452600,12840300,0.011667954,,0.032534755,0.004613597,0.000740955,0.000195105,0.000843232,0.178204922,0.252638366,0.120482149,0.148436658,0.017615604,0.108212203,0.037167251,0.078716864,0.007930385
-1,G0100130,10,01013,2014716600,2011,8564400,,77743800,11047500,3050100,836100,819900,502546500,674855100,131890500,221232600,53367300,144952200,31922100,148374000,3514500,0.00425092,,0.038587958,0.005483401,0.00151391,0.000414996,0.000406955,0.249437812,0.334962793,0.06546355,0.109808298,0.026488738,0.071946695,0.015844462,0.073645097,0.001744414
-1,G0100150,10,01015,1585786500,2011,13318200,,153453600,58430700,19194300,7151400,6139800,559063800,262250100,108759600,54063000,76443300,212520600,43440300,11159100,398700,0.008398482,,0.096768134,0.036846511,0.012103962,0.004509687,0.00387177,0.352546702,0.165375415,0.068584012,0.034092231,0.048205291,0.134015897,0.027393536,0.00703695,0.000251421
-1,G0100170,10,01017,1562047200,2011,19816200,,66729600,21348000,3762000,1385100,3488400,454914900,442696500,15635700,158413500,118887300,204721200,423000,47153700,2672100,0.012686044,,0.042719324,0.01366668,0.002408378,0.000886721,0.002233223,0.291229932,0.283407889,0.010009749,0.101414029,0.076109928,0.131059548,0.000270798,0.030187116,0.00171064
-1,G0100190,10,01019,1553922000,2011,112453200,,65784600,20204100,3540600,1206000,5672700,359775900,277101900,163267200,89449200,66609000,220533300,142568100,24118200,1638000,0.072367339,,0.042334557,0.013002004,0.002278493,0.000776101,0.003650569,0.231527644,0.178324202,0.105067822,0.057563507,0.042865086,0.141920444,0.091747269,0.015520856,0.001054107
-1,G0100210,10,01021,1815066000,2011,22912200,,77056200,20004300,5770800,1633500,6310800,537873300,355050900,164348100,227115000,74270700,242661600,36922500,40883400,2252700,0.012623343,,0.042453663,0.011021252,0.003179389,0.000899967,0.003476898,0.29633815,0.195613217,0.090546625,0.125127681,0.040919008,0.13369299,0.020342235,0.02252447,0.001241112
-1,G0100230,10,01023,2385043200,2011,23662800,,66456000,5113800,1653300,545400,2122200,454497300,665505000,370965600,367047900,136759500,64508400,10665900,214490700,1049400,0.00992133,,0.027863646,0.002144112,0.000693195,0.000228675,0.000889795,0.190561454,0.279032682,0.155538315,0.153895703,0.057340471,0.027047057,0.004471994,0.089931579,0.000439992
-1,G0100250,10,01025,3244148100,2011,38553300,,78633000,8578800,3865500,1518300,6318000,408309300,993135600,478090800,418392900,232319700,69757200,6136200,490657500,9882000,0.011883952,,0.024238413,0.002644392,0.00119153,0.000468012,0.001947507,0.125860253,0.3061314,0.147370214,0.128968496,0.071611928,0.021502471,0.001891467,0.151243866,0.0030461
-1,G0100270,10,01027,1569539700,2011,4776300,,52374600,2389500,936000,293400,5224500,729404100,424666800,11703600,88498800,108946800,120517200,105300,19014300,688500,0.003043121,,0.033369401,0.001522421,0.000596353,0.000186934,0.003328683,0.464724849,0.270567734,0.007456708,0.056385194,0.069413217,0.07678506,6.71E-05,0.012114571,0.000438664
-1,G0100290,10,01029,1453014900,2011,5110200,,50288400,9216900,1877400,331200,3159000,637536600,407286900,20830500,91338300,83782800,129655800,444600,11712600,443700,0.003516963,,0.034609693,0.006343294,0.001292072,0.00022794,0.0021741,0.438768109,0.280304696,0.014336054,0.062861227,0.05766135,0.089232258,0.000305984,0.008060895,0.000305365
-1,G0100310,10,01031,1762502400,2011,14724900,,89660700,20889900,6650100,2241900,810000,206564400,464678100,207721800,248398200,35285400,166726800,214758000,77769900,5622300,0.008354542,,0.05087125,0.011852409,0.003773101,0.001271998,0.000459574,0.1171995,0.26364679,0.11785618,0.140934957,0.020020058,0.094596637,0.121848345,0.044124706,0.003189953
-1,G0100330,10,01033,1614935700,2011,78244200,,82335600,38881800,12637800,5034600,4028400,546018300,96039000,59223600,185587200,43067700,261151200,157217400,43443900,2025000,0.04845035,,0.050983826,0.024076377,0.007825575,0.003117524,0.002494465,0.338105288,0.059469241,0.03667242,0.11491925,0.026668368,0.161709968,0.097352111,0.026901319,0.00125392
-1,G0100350,10,01035,2208546900,2011,7655400,,58807800,8244000,1512000,435600,2652300,347298300,803106000,251752500,243557100,140993100,158314500,59678100,119880000,4660200,0.003466261,,0.026627372,0.003732771,0.000684613,0.000197234,0.001200925,0.157251947,0.363635475,0.113990108,0.110279342,0.063839758,0.071682653,0.027021432,0.054280034,0.002110075
-1,G0100370,10,01037,1725818400,2011,39220200,,70107300,3761100,506700,56700,4234500,726670800,534504600,15161400,136644300,117760500,56963700,1086300,18774000,366300,0.022725566,,0.04062264,0.002179314,0.0002936,3.29E-05,0.002453619,0.42105867,0.309710802,0.008785049,0.079176523,0.068234584,0.033006775,0.000629441,0.010878317,0.000212247
-1,G0100390,10,01039,2703382200,2011,30872700,,123997500,21972600,4816800,1784700,696600,271556100,965140200,311458500,291235500,106836300,361998900,84513600,119298600,7203600,0.011420028,,0.045867543,0.008127819,0.001781768,0.000660173,0.000257677,0.100450502,0.357012116,0.115210679,0.10773005,0.039519495,0.133905927,0.031262172,0.044129387,0.002664662
-1,G0100410,10,01041,1582267500,2011,9315900,,61402500,7328700,1135800,281700,318600,408046500,405687600,106009200,189477000,53361900,149287500,55984500,131687100,2943000,0.00588769,,0.038806649,0.004631771,0.000717831,0.000178036,0.000201357,0.257887178,0.256396343,0.066998279,0.119750295,0.033724955,0.094350355,0.03538245,0.083226825,0.001859989
-1,G0100430,10,01043,1955474100,2011,39357000,,108198000,45681300,13804200,5211000,7659900,477867600,174042000,112387500,140414400,84347100,646344900,85894200,13470300,794700,0.020126577,,0.055330827,0.023360729,0.00705926,0.002664827,0.003917157,0.244374293,0.089002457,0.057473275,0.071805809,0.043133836,0.330531046,0.043925,0.006888509,0.000406398
-1,G0100450,10,01045,1457381700,2011,10593000,,74936700,24633900,9420300,3794400,870300,249431400,382215600,96053400,229927500,20163600,97368300,170870400,82992600,4110300,0.007268514,,0.051418719,0.016902847,0.006463852,0.002603573,0.000597167,0.171150358,0.262261836,0.065908197,0.157767522,0.013835497,0.066810431,0.117244782,0.056946372,0.002820332
-1,G0100470,10,01047,2573938800,2011,63668700,,119325600,20484000,7892100,3290400,2515500,440969400,461202300,156425400,273029400,94290300,343956600,144933300,394444800,47511000,0.024735903,,0.046359144,0.007958231,0.003066157,0.001278352,0.000977296,0.171320857,0.179181533,0.060772774,0.10607455,0.036632689,0.13363045,0.056307982,0.153245602,0.018458481
-1,G0100490,10,01049,2016782100,2011,5763600,,102053700,38744100,10607400,4024800,3788100,547828200,118272600,221931900,97281000,54559800,678210300,126456300,6529500,730800,0.00285782,,0.050602244,0.019210851,0.005259567,0.001995654,0.001878289,0.271634799,0.058644213,0.110042577,0.048235751,0.027052898,0.336283379,0.062702014,0.003237583,0.000362359
-1,G0100510,10,01051,1701739800,2011,97546500,,91487700,25054200,8051400,2052000,6382800,471616200,262972800,163518300,165099600,45710100,202651200,97141500,59859900,2595600,0.05732163,,0.053761274,0.014722697,0.004731276,0.001205825,0.00375075,0.277137668,0.154531733,0.096088897,0.097018122,0.026860804,0.119084716,0.057083639,0.035175707,0.001525263
-1,G0100530,10,01053,2468628900,2011,15896700,,72340200,23732100,5967900,1880100,11084400,88005600,918092700,161176500,343475100,189635400,104349600,237831300,271804500,23356800,0.006439485,,0.029303797,0.009613474,0.002417496,0.000761597,0.004490104,0.035649587,0.371903894,0.065289886,0.139135979,0.076818107,0.042270266,0.096341455,0.110103426,0.009461446
-1,G0100550,10,01055,1420936200,2011,33455700,,125316000,67684500,18203400,8815500,4041000,422876700,133978500,130580100,70086600,46741500,283016700,50488200,23625900,2025900,0.023544829,,0.088192559,0.047633736,0.01281085,0.006204008,0.0028439,0.297604284,0.094288892,0.091897229,0.049324241,0.032894862,0.199176219,0.035531645,0.016626996,0.00142575
-1,G0100570,10,01057,1630034100,2011,5380200,,59743800,6290100,1960200,706500,2157300,558490500,265472100,189659700,278684100,44568000,58066200,61682400,95511600,1661400,0.003300667,,0.036651871,0.003858876,0.001202552,0.000433427,0.001323469,0.342625041,0.162862912,0.11635321,0.170968264,0.027341759,0.03562269,0.037841172,0.058594848,0.001019242
-1,G0100590,10,01059,1674490500,2011,32378400,,61365600,23277600,6780600,1916100,5259600,627967800,165929400,77810400,268979400,55724400,297554400,23827500,23476500,2242800,0.01933627,,0.036647326,0.013901303,0.004049351,0.001144288,0.003141015,0.375020223,0.09909247,0.046468105,0.160633578,0.033278421,0.17769847,0.014229702,0.014020086,0.001339392
-1,G0100610,10,01061,1499460300,2011,15471900,,74503800,10699200,1897200,659700,541800,69640200,371027700,59702400,207936000,23439600,211330800,321100200,122151600,9358200,0.010318313,,0.049687077,0.007135367,0.001265255,0.000439958,0.00036133,0.04644351,0.247440829,0.039815926,0.138673895,0.015632024,0.140937909,0.214143849,0.081463711,0.006241046
-1,G0100630,10,01063,1709215200,2011,62869500,,62236800,6368400,912600,302400,382500,326674800,227283300,156580200,193398300,21945600,224826300,48552300,366964200,9918000,0.036782671,,0.036412501,0.003725921,0.000533929,0.000176923,0.000223787,0.191125611,0.132975239,0.091609412,0.113150351,0.012839577,0.131537737,0.028406195,0.214697482,0.005802663
-1,G0100650,10,01065,1700343000,2011,69954300,,55737000,6146100,899100,170100,857700,345917700,202051800,165472200,173852100,18066600,332168400,60786000,261508500,6755400,0.041141287,,0.032779857,0.003614624,0.000528776,0.000100039,0.000504428,0.203439953,0.118830024,0.097316953,0.102245312,0.010625268,0.195353761,0.035749258,0.153797499,0.003972963
-1,G0100670,10,01067,1471908600,2011,21062700,,56838600,14865300,2375100,513900,2496600,180974700,331344000,145597500,234718200,34528500,107212500,277826400,58968900,2585700,0.014309788,,0.038615577,0.010099336,0.001613619,0.000349139,0.001696165,0.122952403,0.225111804,0.098917487,0.1594652,0.023458318,0.072839102,0.188752481,0.040062882,0.001756699
-1,G0100690,10,01069,1506484800,2011,9167400,,96663600,44475300,16709400,8220600,386100,87915600,295446600,29894400,186003000,15310800,149598900,440010900,122594400,4087800,0.006085292,,0.064165002,0.029522568,0.011091649,0.005456809,0.000256292,0.058358106,0.196116549,0.019843811,0.123468222,0.010163262,0.099303292,0.292077889,0.081377788,0.002713469
-1,G0100710,10,01071,2918349000,2011,127413900,,82441800,33573600,9615600,3820500,4908600,1411326900,117297900,176711400,144009900,65896200,491218200,185955300,59973300,4185900,0.043659583,,0.028249466,0.011504313,0.003294877,0.001309131,0.001681978,0.483604565,0.040193239,0.060551839,0.04934636,0.022579959,0.168320581,0.06371935,0.020550421,0.001434338
-1,G0100730,10,01073,2910664800,2011,35195400,,394756200,273201300,114335100,48572100,31095900,889813800,507168900,159706800,164745000,111304800,136769400,17964900,25229700,805500,0.012091877,,0.135624068,0.093862165,0.039281438,0.016687631,0.010683436,0.305708098,0.174245038,0.054869527,0.056600471,0.038240336,0.046989059,0.006172095,0.00866802,0.000276741
-1,G0100750,10,01075,1568156400,2011,5504400,,61087500,7550100,1577700,468900,439200,516151800,178518600,163341900,291381300,43032600,96421500,18171000,180669600,3840300,0.003510109,,0.038954979,0.004814635,0.001006086,0.000299014,0.000280074,0.329145613,0.113839793,0.10416174,0.185811377,0.027441523,0.061487171,0.011587492,0.115211467,0.002448927
-1,G0100770,10,01077,1863729900,2011,128537100,,122763600,37569600,10539900,3717000,409500,511259400,60527700,58576500,145922400,29205000,503902800,198425700,50117400,2256300,0.068967665,,0.065869845,0.020158286,0.005655272,0.001994388,0.000219721,0.274320544,0.032476648,0.031429715,0.078295895,0.015670189,0.270373298,0.106466983,0.026890914,0.001210637
-1,G0100790,10,01079,1857539700,2011,64443600,,75551400,16585200,5360400,1528200,1564200,445335300,155723400,126215100,119988900,37395900,507600000,187064100,111599100,1584900,0.034692987,,0.040672832,0.008928584,0.002885753,0.000822701,0.000842082,0.239744701,0.083833148,0.067947458,0.064595605,0.020131952,0.273264684,0.100705304,0.060078985,0.000853225
-1,G0100810,10,01081,1595039400,2011,27142200,,106540200,68004000,20867400,7939800,6287400,481143600,330680700,53100000,163098900,84822300,163691100,47722500,31422600,2576700,0.017016633,,0.066794714,0.042634684,0.013082686,0.004977808,0.003941846,0.301649978,0.207318202,0.033290714,0.102253838,0.053178812,0.102625114,0.029919324,0.019700203,0.001615446
-1,G0100830,10,01083,1572622200,2011,103015800,,92710800,34506900,10710000,2667600,1338300,280543500,37321200,60174000,68208300,36172800,488332800,282439800,72895500,1584900,0.065505752,,0.058953002,0.021942269,0.006810282,0.001696275,0.000850999,0.178392178,0.023731828,0.038263481,0.043372337,0.023001583,0.31052137,0.179597999,0.046352837,0.001007807
-1,G0100850,10,01085,1877901300,2011,27752400,,71977500,8538300,1354500,395100,1282500,428051700,292863600,41984100,265705200,41310000,233618400,194936400,243831600,24300000,0.014778412,,0.038328692,0.004546725,0.000721284,0.000210394,0.000682943,0.227941532,0.155952605,0.022356926,0.141490503,0.021997961,0.124403982,0.103805456,0.129842607,0.012939977
-1,G0100870,10,01087,1588203900,2011,16912800,,69001200,13971600,2665800,634500,13003200,264100500,297984600,244387800,222833700,23381100,163443600,69250500,176169600,10463400,0.01064901,,0.043446059,0.008797107,0.0016785,0.000399508,0.008187362,0.166288787,0.187623642,0.153876842,0.140305473,0.014721724,0.102910968,0.043603029,0.110923793,0.006588197
-1,G0100890,10,01089,2104904700,2011,24570900,,236970900,175389300,53361900,19343700,3726900,504120600,58169700,47292300,82495800,31556700,381582900,388280700,93539700,4502700,0.011673165,,0.112580346,0.083324105,0.025351219,0.009189822,0.001770579,0.239498064,0.027635313,0.022467668,0.039192178,0.014991985,0.181282744,0.184464741,0.044438924,0.002139147
-1,G0100910,10,01091,2545081200,2011,32416200,,84827700,11066400,3782700,1305000,3347100,386808300,521259300,266039100,327080700,100748700,378311400,24575400,397882800,5630400,0.012736804,,0.033330056,0.004348152,0.001486279,0.000512754,0.001315125,0.151982695,0.204810479,0.104530692,0.128514839,0.039585653,0.148644138,0.009656038,0.15633403,0.002212267
-1,G0100930,10,01093,1925850600,2011,9656100,,97776000,27690300,9400500,3108600,3528900,661501800,321807600,124666200,317966400,107978400,173754000,29661300,36425700,928800,0.00501394,,0.050770293,0.014378218,0.00488122,0.001614144,0.001832385,0.343485523,0.167098943,0.064733059,0.165104396,0.056067901,0.090221952,0.015401662,0.018914084,0.00048228
-1,G0100950,10,01095,1614008700,2011,143762400,,87536700,51048000,14696100,6440400,3060000,460327500,77506200,109521000,71220600,32139000,464511600,76959900,14269500,1009800,0.089071639,,0.054235581,0.031628082,0.009105341,0.003990313,0.001895901,0.28520757,0.048020931,0.067856512,0.044126528,0.019912532,0.287799936,0.047682457,0.00884103,0.000625647
-1,G0100970,10,01097,3253123800,2011,66654000,,286308900,131289300,61319700,21330900,21402900,14709600,819747900,167085000,402629400,170583300,234299700,77210100,676892700,101660400,0.020489229,,0.088010453,0.040357917,0.018849482,0.006557051,0.006579184,0.004521685,0.25198792,0.051361402,0.123767008,0.052436769,0.072022989,0.023734141,0.208074682,0.031250086
-1,G0100990,10,01099,2679114600,2011,25730100,,64962900,11692800,3013200,1350000,3584700,535900500,774899100,198684000,309661200,158134500,125692200,157373100,283697100,24739200,0.009603956,,0.024247899,0.004364427,0.0011247,0.000503898,0.001338017,0.200028957,0.289237011,0.074160321,0.11558341,0.059024911,0.046915574,0.058740712,0.105892111,0.009234095
-1,G0101010,10,01101,2071766700,2011,46835100,,140420700,95384700,54765900,18465300,11219400,316992600,239292000,66087000,216739800,25299000,371583900,171490500,274995900,22194900,0.022606358,,0.06777824,0.046040271,0.026434395,0.008912828,0.005415378,0.153005935,0.115501422,0.031898862,0.10461593,0.012211317,0.179356054,0.082775006,0.132734974,0.010713031
-1,G0101030,10,01103,1551561300,2011,43715700,,100113300,56060100,22295700,8722800,3091500,406818900,75528000,70172100,103050000,35010900,475263000,87780600,62512200,1426500,0.028175297,,0.064524231,0.036131412,0.014369848,0.00562195,0.001992509,0.262199695,0.048678708,0.045226766,0.06641697,0.022564948,0.306312744,0.056575657,0.040289868,0.000919396
-1,G0101050,10,01105,1874862000,2011,27441000,,64317600,5058900,1084500,176400,1756800,333885600,419046300,262792800,243530100,33269400,245395800,77323500,142612200,17171100,0.014636277,,0.034305245,0.002698279,0.000578443,9.41E-05,0.000937029,0.178085427,0.22350781,0.140166476,0.12989228,0.017744986,0.130887393,0.041242235,0.076065438,0.009158594
-1,G0101070,10,01107,2305472400,2011,36857700,,88531200,10646100,2938500,472500,1503900,673289100,303988500,253489500,350436600,41595300,183488400,77438700,270712800,10083600,0.015987049,,0.03840046,0.004617752,0.001274576,0.000204947,0.000652318,0.29203954,0.131855189,0.109951219,0.15200208,0.018041986,0.079588201,0.033589081,0.117421835,0.004373767
-1,G0101090,10,01109,1743083100,2011,15248700,,75063600,13275000,5021100,2226600,240300,356734800,396079200,172629900,262185300,27225000,165859200,101682000,144909000,4703400,0.00874812,,0.043063696,0.007615816,0.002880586,0.001277392,0.000137859,0.204657368,0.227229098,0.099037103,0.150414688,0.015618877,0.095152778,0.058334568,0.08313373,0.002698322
-1,G0101110,10,01111,1512891900,2011,45465300,,55350000,20158200,2813400,960300,4195800,553450500,310555800,5317200,126349200,118984500,259349400,380700,8612100,949500,0.030051916,,0.036585562,0.013324283,0.001859617,0.000634745,0.002773364,0.365822899,0.205272961,0.003514593,0.083515022,0.07864706,0.17142626,0.000251637,0.005692475,0.000627606
-1,G0101130,10,01113,1676203200,2011,22917600,,95376600,32092200,11377800,3722400,2992500,361012500,363662100,136404000,289518300,32403600,132144300,68893200,115014600,8671500,0.013672328,,0.056900381,0.019145769,0.006787841,0.002220733,0.001785285,0.215375141,0.216955856,0.081376769,0.172722675,0.019331546,0.07883549,0.041100745,0.068616144,0.005173299
-1,G0101150,10,01115,1692945000,2011,51622200,,99882900,26848800,8865900,2620800,12024900,680105700,233645400,74088000,100560600,90060300,239536800,32913000,38489400,1680300,0.030492544,,0.058999495,0.015859228,0.005236969,0.001548072,0.007102948,0.401729353,0.138011217,0.043762792,0.059399803,0.053197416,0.141491188,0.01944127,0.022735175,0.000992531
-1,G0101170,10,01117,2096669700,2011,47626200,,160597800,87655500,37289700,12744900,21825000,711591300,377867700,83623500,142939800,115713000,190729800,50960700,54067500,1437300,0.022715166,,0.076596614,0.041807014,0.017785205,0.00607864,0.010409365,0.339391226,0.180222808,0.039883965,0.068174687,0.05518895,0.090967977,0.024305545,0.025787324,0.000685516
-1,G0101190,10,01119,2365462800,2011,45156600,,82787400,11791800,2116800,455400,2070900,442745100,431921700,210030300,300989700,36596700,382273200,28746000,376164900,11616300,0.019089964,,0.034998394,0.004984986,0.000894878,0.00019252,0.000875474,0.187170604,0.182595008,0.088790363,0.127243472,0.015471264,0.161606092,0.012152379,0.159023807,0.004910794
-1,G0101210,10,01121,1969185600,2011,50377500,,145984500,36640800,12800700,5700600,11178900,614361600,394653600,73312200,104755500,126249300,260088300,96007500,34784100,2290500,0.025582911,,0.074134454,0.018607083,0.006500505,0.002894902,0.005676915,0.311987656,0.200414628,0.037229706,0.053197373,0.064112443,0.132079119,0.048754927,0.017664206,0.001163171
-1,G0101230,10,01123,1984593600,2011,126683100,,94576500,16297200,4339800,1076400,6674400,697267800,533340900,23653800,169839000,154783800,122982300,4269600,27664200,1144800,0.06383327,,0.047655349,0.008211858,0.002186745,0.000542378,0.003363107,0.351340345,0.268740613,0.011918712,0.08557873,0.077992693,0.061968506,0.002151372,0.013939479,0.000576844
-1,G0101250,10,01125,3499716600,2011,77922900,,174142800,70371000,32184000,11501100,24760800,1042464600,618787800,411023700,436843800,105966000,168932700,52429500,267988500,4397400,0.022265489,,0.049759115,0.020107628,0.009196173,0.003286295,0.007075087,0.297871148,0.176810831,0.117444853,0.124822621,0.030278452,0.048270394,0.01498107,0.076574343,0.001256502
-1,G0101270,10,01127,2085436800,2011,30771000,,93653100,20845800,9690300,2033100,26688600,563310000,487214100,217791000,218616300,153709200,204788700,11174400,44415900,735300,0.014755182,,0.044908146,0.009995892,0.004646652,0.000974904,0.012797607,0.270116074,0.233626883,0.104434237,0.104829981,0.073705998,0.098199428,0.005358302,0.021298128,0.000352588
-1,G0101290,10,01129,2819381400,2011,27361800,,97085700,8686800,2223900,1196100,5715900,139788000,827834400,604005300,391725000,167517900,114455700,20365200,405888300,5531400,0.009704895,,0.034435107,0.003081101,0.00078879,0.000424242,0.00202736,0.049581089,0.293622707,0.214233271,0.138940053,0.059416544,0.040596033,0.007223287,0.143963601,0.00196192
-1,G0101310,10,01131,2350191600,2011,60047100,,69156900,4270500,916200,385200,1454400,499316400,659464200,136342800,278839800,122568300,155882700,26328600,310997700,24220800,0.025549874,,0.029426069,0.001817086,0.000389841,0.000163902,0.000618843,0.212457742,0.280600186,0.058013483,0.118645561,0.052152471,0.066327656,0.011202746,0.132328658,0.010305883
-1,G0101330,10,01133,1636535700,2011,41518800,,68576400,13507200,3868200,1751400,3421800,407985300,410312700,230290200,142997400,101979000,175302000,10738800,24107400,179100,0.025369932,,0.041903394,0.008253532,0.002363651,0.001070187,0.00209088,0.249298136,0.250720287,0.140718103,0.087378112,0.062313948,0.107117737,0.00656191,0.014730751,0.000109438
-1,G0400010,40,04001,29056021200,2011,32400000,,139877100,42787800,7676100,953100,724210200,46496700,7956243000,117900,15449466600,4555532700,12621600,8891100,36248400,42498900,0.001115087,,0.004814049,0.001472597,0.000264183,3.28E-05,0.024924617,0.001600243,0.273824243,4.06E-06,0.531713083,0.156784464,0.000434388,0.000305999,0.001247535,0.001462654
-1,G0400030,40,04003,16106845500,2011,3889800,,251379900,43182000,15210900,3141000,142351200,32400,1133071200,71927100,13173523200,668427300,32995800,531713700,27946800,6369300,0.0002415,,0.015607022,0.002680972,0.000944375,0.00019501,0.008837932,2.01E-06,0.070347183,0.004465623,0.817883502,0.041499579,0.002048558,0.03301166,0.001735088,0.000395441
-1,G0400050,40,04005,48332219400,2011,76121100,,245371500,76399200,32859000,7978500,2222139600,24700500,12446265600,734400,28159812900,4928449500,6380100,4720500,69472800,30814200,0.001574956,,0.005076769,0.00158071,0.000679857,0.000165076,0.045976362,0.000511057,0.257514878,1.52E-05,0.582630246,0.101970271,0.000132005,9.77E-05,0.001437401,0.00063755
-1,G0400070,40,04007,12420198000,2011,82706400,,69538500,31319100,8569800,1701000,44225100,,4658477400,610200,7442053200,43929900,888300,1021500,17008200,18149400,0.006659024,,0.005598824,0.002521626,0.000689989,0.000136954,0.00356074,,0.375072716,4.91E-05,0.599189578,0.003536973,7.15E-05,8.22E-05,0.001369398,0.001461281
-1,G0400090,40,04009,12020196600,2011,2978100,,49584600,26554500,5008500,1068300,25544700,1504800,1985050800,270900,9401312700,250681500,6464700,195808500,57581100,10782900,0.000247758,,0.004125107,0.002209157,0.000416674,8.89E-05,0.002125148,0.000125189,0.165142956,2.25E-05,0.782126367,0.020855025,0.00053782,0.016289958,0.004790363,0.000897065
-1,G0400110,40,04011,4787410500,2011,592200,,22874400,17862300,4141800,399600,42961500,5040000,1982844000,4500,2584872000,101732400,9819900,5364000,6679800,2222100,0.000123699,,0.004778032,0.003731098,0.000865144,8.35E-05,0.008973849,0.001052761,0.414178813,9.40E-07,0.539931138,0.021249985,0.002051192,0.001120439,0.001395285,0.000464155
-1,G0400120,40,04012,11690533800,2011,38898000,,84278700,40591800,8760600,1528200,194281200,16104600,3800700,275400,10394826300,309433500,463033800,63939600,54094500,16686900,0.003327307,,0.00720914,0.003472194,0.000749376,0.000130721,0.016618677,0.001377576,0.000325109,2.36E-05,0.889166096,0.026468723,0.039607584,0.005469348,0.004627205,0.001427386
-1,G0400130,40,04013,23891112900,2011,73670400,,800600400,985731300,881806500,217528200,47300400,29700,114912900,529200,18309518100,981713700,100953000,1162184400,164675700,49959000,0.00308359,,0.033510385,0.04125933,0.036909394,0.009104984,0.001979832,1.24E-06,0.00480986,2.22E-05,0.766373596,0.041091167,0.004225546,0.048645051,0.00689276,0.002091112
-1,G0400150,40,04015,34862848200,2011,263135700,,242866800,157364100,53367300,10629000,766270800,41130000,3057702300,1332000,28387658700,1681212600,37421100,37965600,93840300,30951900,0.00754774,,0.00696635,0.004513805,0.001530779,0.00030488,0.021979581,0.001179766,0.087706612,3.82E-05,0.814266767,0.048223616,0.00107338,0.001088999,0.002691699,0.000887819
-1,G0400170,40,04017,25794181800,2011,14690700,,140769900,45231300,13667400,1832400,474694200,24300,4938037200,16200,16571034000,3463821000,26208000,15594300,61012800,27548100,0.000569535,,0.005457428,0.001753547,0.000529864,7.10E-05,0.01840315,9.42E-07,0.191439963,6.28E-07,0.642433016,0.134286911,0.001016043,0.000604567,0.002365371,0.001067997
-1,G0400190,40,04019,23799648600,2011,7668900,,319120200,348783300,169074900,37616400,224914500,137700,493541100,3942000,21597467400,324995400,5444100,112759200,147837600,4833900,0.000322227,,0.01340861,0.014654977,0.007104092,0.001580544,0.009450329,5.79E-06,0.020737327,0.000165633,0.907470012,0.013655471,0.000228747,0.004737851,0.006211756,0.000203108
-1,G0400210,40,04021,13919338800,2011,12832200,,436604400,142587000,51939000,10549800,56619000,,129918600,167400,11491546500,41339700,86364000,1331072100,115994700,11804400,0.000921897,,0.031366749,0.010243806,0.003731427,0.000757924,0.00406765,,0.009333676,1.20E-05,0.825581349,0.002969947,0.006204605,0.095627538,0.008333348,0.000848058
-1,G0400230,40,04023,3206696400,2011,1206900,,54018900,9254700,3550500,1519200,324000,,371115000,4545900,2643616800,78639300,21202200,5813100,6594300,5082300,0.000376369,,0.016845655,0.002886054,0.001107214,0.000473759,0.000101039,,0.115731255,0.001417627,0.824405079,0.024523463,0.006611851,0.0018128,0.002056415,0.001584902
